station_id,station_name,is_mbta_tod_station,mbta_mode,buildings,schools,hospitals,parks,avg_walk_distance_m
291,Belgrade Ave opp Aldrich St,False,not_mbta_tod,3561,4,0,1,699.8226900186836
2294,Bellevue,False,not_mbta_tod,3310,3,0,1,726.123473317739
112,Bellevue,False,not_mbta_tod,3352,3,0,1,731.804374271745
2109,Bellevue,True,rail_station_unspecified,3322,3,0,1,682.7323656292634
292,Belvidere St @ Huntington Ave,False,not_mbta_tod,2974,8,0,29,689.4488775367087
293,Bennington St @ Antrim St,False,not_mbta_tod,1395,3,0,7,63.92691020647961
294,Bennington St @ Bremen St,False,not_mbta_tod,1773,5,0,13,102.58233089139087
295,Bennington St @ Brooks St,False,not_mbta_tod,2679,8,1,18,284.80793287887116
296,Bennington St @ Brooks St,False,not_mbta_tod,2714,8,1,17,284.80793287887116
297,Bennington St @ Byron St,False,not_mbta_tod,964,2,0,14,55.33761867574373
298,Bennington St @ Byron St,False,not_mbta_tod,949,2,0,14,55.33761867574373
2480,Bennington St @ Chelsea St,False,not_mbta_tod,1840,5,0,13,102.58233089139087
299,Bennington St @ Curtis St,False,not_mbta_tod,1079,3,0,16,102.08594582075158
300,Bennington St @ Harmony St,False,not_mbta_tod,1068,3,0,16,102.08594582075158
301,Bennington St @ Marion St,False,not_mbta_tod,2793,9,1,16,661.5164445192171
302,Bennington St @ Marion St,False,not_mbta_tod,2795,9,1,17,661.5164445192171
303,Bennington St @ Moore St,False,not_mbta_tod,959,2,0,15,102.08594582075158
304,Bennington St @ Moore St,False,not_mbta_tod,971,2,0,15,102.08594582075158
305,Bennington St @ Neptune Rd,False,not_mbta_tod,1519,4,0,14,102.58233089139087
306,Bennington St @ Neptune Rd,False,not_mbta_tod,1521,4,0,14,102.58233089139087
307,Bennington St @ Porter St,False,not_mbta_tod,2513,8,1,16,694.0882241450081
308,Bennington St @ Porter St,False,not_mbta_tod,2494,8,1,16,694.0882241450081
310,Bennington St @ Prescott St,False,not_mbta_tod,2279,5,0,13,284.80793287887116
309,Bennington St @ Prescott St,False,not_mbta_tod,2312,5,0,12,284.80793287887116
311,Bennington St @ Putnam St,False,not_mbta_tod,2554,6,1,14,284.80793287887116
312,Bennington St @ Putnam St,False,not_mbta_tod,2516,5,0,11,284.80793287887116
313,Bennington St @ Saratoga St,False,not_mbta_tod,1468,3,0,8,63.92691020647961
314,Bennington St @ Swift St,False,not_mbta_tod,1174,4,0,17,102.08594582075158
315,Bennington St @ Swift St,False,not_mbta_tod,1236,4,0,16,102.08594582075158
316,Bennington St @ Trident St,False,not_mbta_tod,1476,3,0,10,63.92691020647961
317,Bennington St @ Trident St,False,not_mbta_tod,1511,4,0,9,63.92691020647961
318,Bennington St @ Westbrook St,False,not_mbta_tod,1316,3,0,11,63.92691020647961
319,Bennington St @ Westbrook St,False,not_mbta_tod,1317,3,0,11,63.92691020647961
320,Bennington St opp Wood Island Station,False,not_mbta_tod,1370,4,0,14,108.17440403881153
321,Berkeley St @ Chandler St,False,not_mbta_tod,2607,12,2,35,650.292922291895
322,Berkeley St @ Columbus Ave,False,not_mbta_tod,2625,11,2,28,650.7611396209666
2410,Berth 1: 215 / 217,False,not_mbta_tod,3157,2,0,4,685.7042741738784
2409,Berth 2: 24,False,not_mbta_tod,3169,2,0,4,729.6486018910844
2408,Berth 3: 18 / 26,False,not_mbta_tod,3193,3,0,4,678.4390506238883
2407,Berth 4: 21,False,not_mbta_tod,3191,3,0,4,679.9191760962203
2033,Berth 5: BAT 12,False,not_mbta_tod,3170,2,0,4,684.3822042067604
2411,Berth 6: 240,False,not_mbta_tod,3179,2,0,4,728.7458543346905
2406,Berth 7: 22,False,not_mbta_tod,3196,2,0,4,734.4429626453564
2405,Berth 8: 23,False,not_mbta_tod,3198,3,0,4,682.9504442348378
323,Birmingham Pkwy @ Soldiers Field Rd,False,not_mbta_tod,1223,2,0,3,896.9149381572782
324,Black Falcon Ave,False,not_mbta_tod,208,0,0,6,1402.9867268009114
90,Black Falcon Ave @ Design Center Place,False,not_mbta_tod,359,0,0,8,907.7340041366904
2371,Blandford Street,False,not_mbta_tod,658,6,0,8,637.7462024059047
2370,Blandford Street,False,not_mbta_tod,706,6,0,8,685.7420806827942
36,Blandford Street,True,light_rail,671,6,0,8,647.8015540118131
2626,Blandford Street (Inbound),False,not_mbta_tod,675,6,0,8,649.1483329655138
2630,Blandford Street (Outbound),False,not_mbta_tod,665,6,0,8,642.8935108192842
325,Blue Hill Av @ Stanwood St,False,not_mbta_tod,2195,12,0,8,665.3636572921799
326,Blue Hill Ave @ Almont St,False,not_mbta_tod,2185,4,0,3,1039.9810707278682
327,Blue Hill Ave @ American Legion Hwy,False,not_mbta_tod,1431,6,0,4,761.7487609769397
328,Blue Hill Ave @ Angell St,False,not_mbta_tod,1344,7,0,3,668.057797938999
329,Blue Hill Ave @ Arbutus St,False,not_mbta_tod,1833,6,0,3,687.3873791262469
330,Blue Hill Ave @ Babson St,False,not_mbta_tod,1798,4,0,3,675.4698286179392
331,Blue Hill Ave @ Brunswick St,False,not_mbta_tod,2256,13,0,9,660.7158507061544
332,Blue Hill Ave @ Calder St,False,not_mbta_tod,1371,7,0,4,739.4695534571606
333,Blue Hill Ave @ Callender St,False,not_mbta_tod,1705,4,0,4,692.2382097794169
334,Blue Hill Ave @ Castlegate Rd,False,not_mbta_tod,2009,8,0,8,696.2088729037715
335,Blue Hill Ave @ Charlotte St,False,not_mbta_tod,1706,5,0,6,747.451699168622
336,Blue Hill Ave @ Clifford St,False,not_mbta_tod,2674,9,0,7,720.1662390099535
337,Blue Hill Ave @ Creston St,False,not_mbta_tod,2305,13,0,7,671.6617653745734
338,Blue Hill Ave @ Devon St,False,not_mbta_tod,2229,12,0,9,663.5193340641498
339,Blue Hill Ave @ Dudley St,False,not_mbta_tod,2067,9,0,5,672.9552571649249
340,Blue Hill Ave @ Edgewood St,False,not_mbta_tod,2623,7,0,8,715.2999919802422
341,Blue Hill Ave @ Ellington St,False,not_mbta_tod,1722,7,0,5,706.962558685212
342,Blue Hill Ave @ Evelyn St,False,not_mbta_tod,2350,5,0,3,754.6428317877585
387,Blue Hill Ave @ Franklin Park Rd,False,not_mbta_tod,1688,6,0,4,694.5605937093965
343,Blue Hill Ave @ Gaston St,False,not_mbta_tod,2337,13,0,7,673.577534552751
344,Blue Hill Ave @ Goodale Rd,False,not_mbta_tod,2435,5,0,2,690.1281757626775
345,Blue Hill Ave @ Greenock St,False,not_mbta_tod,1684,3,0,4,682.0862214931583
346,Blue Hill Ave @ Hansborough St,False,not_mbta_tod,1954,5,0,3,659.1636795420312
347,Blue Hill Ave @ Harvard St,False,not_mbta_tod,1338,7,0,3,635.6386662503321
348,Blue Hill Ave @ Hazelton St,False,not_mbta_tod,2241,7,0,2,774.7617348694325
349,Blue Hill Ave @ Ingleside St,False,not_mbta_tod,2624,8,0,8,716.2956195907619
350,Blue Hill Ave @ Intervale St,False,not_mbta_tod,2276,13,0,9,655.3982116289446
351,Blue Hill Ave @ Irwin St,False,not_mbta_tod,2597,14,0,6,767.6107130450612
352,Blue Hill Ave @ Julian St,False,not_mbta_tod,2689,9,0,7,719.5498645609074
353,Blue Hill Ave @ Lawrence Ave,False,not_mbta_tod,2329,13,0,7,655.0997805484523
354,Blue Hill Ave @ Mattapan Sq,False,not_mbta_tod,1648,3,0,3,627.5889877833258
355,Blue Hill Ave @ Mattapan St,False,not_mbta_tod,2275,5,0,2,756.941882109381
356,Blue Hill Ave @ Maywood St,False,not_mbta_tod,2502,8,0,8,698.4142791766894
357,Blue Hill Ave @ Moreland St,False,not_mbta_tod,2411,9,0,6,700.4028849740416
358,Blue Hill Ave @ Morton St,False,not_mbta_tod,2356,4,0,3,642.7565383915745
359,Blue Hill Ave @ Morton St,False,not_mbta_tod,2361,4,0,2,653.9890564490514
360,Blue Hill Ave @ Mt Pleasant Ave,False,not_mbta_tod,2044,9,0,5,690.3539521578689
361,Blue Hill Ave @ Norfolk St,False,not_mbta_tod,2292,5,0,2,773.9786109654913
362,Blue Hill Ave @ Pasadena Rd,False,not_mbta_tod,1825,7,0,7,700.8642930882545
363,Blue Hill Ave @ Paxton St,False,not_mbta_tod,1460,3,0,4,659.5155000003772
365,Blue Hill Ave @ Quincy St,False,not_mbta_tod,2419,10,0,7,665.889852699754
364,Blue Hill Ave @ Quincy St,False,not_mbta_tod,2391,11,0,7,662.2240741862834
366,Blue Hill Ave @ Regis Rd,False,not_mbta_tod,1989,4,0,4,631.0200441057117
367,Blue Hill Ave @ River St,False,not_mbta_tod,1391,3,0,3,642.2997098205193
368,Blue Hill Ave @ Seaver St,False,not_mbta_tod,1804,6,0,6,733.1894182894142
369,Blue Hill Ave @ Talbot Ave,False,not_mbta_tod,1405,7,0,3,653.1925236242423
370,Blue Hill Ave @ Tennis Rd,False,not_mbta_tod,2233,5,0,3,1294.3511124085637
371,Blue Hill Ave @ Vesta St,False,not_mbta_tod,1448,7,0,4,878.4751557504953
372,Blue Hill Ave @ W Cottage St,False,not_mbta_tod,2647,12,0,6,738.6563347908354
373,Blue Hill Ave @ Wales St,False,not_mbta_tod,1527,6,0,5,725.8727597748871
374,Blue Hill Ave @ Wayne St,False,not_mbta_tod,1919,8,0,7,705.3861881199135
375,Blue Hill Ave @ Wellington Hill St,False,not_mbta_tod,2268,5,0,2,758.938966028546
376,Blue Hill Ave @ Westview St,False,not_mbta_tod,1543,3,0,4,683.9050679547857
377,Blue Hill Ave @ Wilmore St,False,not_mbta_tod,2274,7,0,2,786.0868115500664
379,Blue Hill Ave @ Winthrop St,False,not_mbta_tod,2292,10,0,5,693.3352417011694
378,Blue Hill Ave @ Winthrop St,False,not_mbta_tod,2306,10,0,5,695.6702312572771
380,Blue Hill Ave @ Woodcliff St,False,not_mbta_tod,2504,8,0,8,695.1681717386643
381,Blue Hill Ave @ Woodhaven St,False,not_mbta_tod,2126,4,0,3,657.8961178818035
382,Blue Hill Ave @ Woodrow Ave,False,not_mbta_tod,2219,4,0,3,674.8697960860408
383,Blue Hill Ave @ Woolson St,False,not_mbta_tod,2505,5,0,2,701.6928448878675
384,Blue Hill Ave opp Babson St,False,not_mbta_tod,1855,4,0,3,667.8924650902321
386,Blue Hill Ave opp Clarkwood St,False,not_mbta_tod,2402,5,0,3,744.0808440053698
388,Blue Hill Ave opp Health Ctr,False,not_mbta_tod,1425,4,0,3,673.8952702041338
385,Blue Hill Ave opp McLellan St,False,not_mbta_tod,1690,6,0,6,744.6782745269776
389,Blue Hill Ave opp Stafford St,False,not_mbta_tod,2504,13,0,7,754.0174251798137
390,Blue Hill Ave opp Warren St,False,not_mbta_tod,2168,9,0,8,671.4743353867333
391,Blue Hill Ave opp Westview St,False,not_mbta_tod,1497,3,0,4,682.6063932175535
392,Blue Hill Ave opp Woodhaven St,False,not_mbta_tod,2074,4,0,3,684.9289571760806
2739,Blue Hill Avenue,True,rail_station_unspecified,2128,4,0,4,695.0657981340399
108,Blue Hill Avenue,False,not_mbta_tod,2106,4,0,4,751.5811967433707
2306,Blue Hill Avenue,False,not_mbta_tod,2179,6,0,3,773.2330991614662
393,Boardman St @ Ashley St,False,not_mbta_tod,1294,2,0,5,63.92691020647961
394,Boardman St @ Leyden St,False,not_mbta_tod,921,2,0,4,63.92691020647961
395,Boardman St @ Saratoga St,False,not_mbta_tod,1446,2,0,9,63.92691020647961
396,Boston Athletic Club,False,not_mbta_tod,1576,1,0,6,922.6158065413931
2280,Boston Back Bay,False,not_mbta_tod,3296,12,0,33,703.6891996986942
2279,Boston Back Bay,False,not_mbta_tod,3295,12,0,33,702.2684038719345
2274,Boston Back Bay,False,not_mbta_tod,3256,12,0,31,715.9087349250111
2091,Boston Back Bay,False,not_mbta_tod,2978,13,0,35,665.673476787415
2092,Boston Back Bay,False,not_mbta_tod,2981,13,1,35,663.8102998696476
2093,Boston Back Bay,False,not_mbta_tod,2976,13,1,34,651.486797630447
2094,Boston Back Bay,False,not_mbta_tod,3440,11,0,29,698.9796251695174
75,Boston Back Bay,True,rail_station_unspecified,3284,12,0,33,702.3768187990194
2281,Boston Back Bay,False,not_mbta_tod,3299,12,0,32,703.3297053623596
2275,Boston Back Bay,False,not_mbta_tod,3378,11,0,31,713.5137991176471
2115,Boston Back Bay,False,not_mbta_tod,3437,11,0,27,714.9438220832561
2695,Boston College,False,not_mbta_tod,537,2,0,5,760.0731315513665
397,Boston Harbor Industrial Park,False,not_mbta_tod,1605,1,0,6,921.7638558550042
2733,Boston Landing,True,rail_station_unspecified,1898,4,0,10,749.8936925851301
2292,Boston Landing,False,not_mbta_tod,1698,4,0,10,843.1311885759939
2291,Boston Landing,False,not_mbta_tod,1961,4,0,10,752.1834522865855
2734,Boston Landing,False,not_mbta_tod,1802,4,0,10,1767.8929641898385
2180,Boston North Station,True,rail_station_unspecified,1553,5,4,38,803.4999362644129
121,Boston North Station,False,not_mbta_tod,1533,5,4,38,804.0552681949321
122,Boston North Station,False,not_mbta_tod,1536,5,4,38,799.1202202586276
120,Boston North Station,False,not_mbta_tod,1539,5,4,38,807.7675999435951
118,Boston North Station,False,not_mbta_tod,1533,5,4,38,807.7005267285982
131,Boston North Station,False,not_mbta_tod,1541,5,4,36,805.8399868182978
130,Boston North Station,False,not_mbta_tod,1536,5,4,38,804.5961255892528
116,Boston North Station,False,not_mbta_tod,1540,5,4,38,799.4226719287474
129,Boston North Station,False,not_mbta_tod,1538,5,4,38,802.2760954535229
119,Boston North Station,False,not_mbta_tod,1543,5,4,36,808.028149575417
105,Boston North Station,False,not_mbta_tod,1542,5,4,36,810.152972534258
2425,Boston South Station,False,not_mbta_tod,786,0,2,30,741.2504292761402
2230,Boston South Station,True,rail_station_unspecified,825,0,2,33,753.8036478136048
2424,Boston South Station,False,not_mbta_tod,784,0,2,30,758.7199097026516
127,Boston South Station,False,not_mbta_tod,819,1,2,30,696.3684931605615
126,Boston South Station,False,not_mbta_tod,815,1,2,31,696.2063962923907
128,Boston South Station,False,not_mbta_tod,819,1,2,30,696.844065155961
99,Boston South Station,False,not_mbta_tod,798,0,2,30,739.7586625549985
96,Boston South Station,False,not_mbta_tod,812,1,2,31,694.6243511516773
123,Boston South Station,False,not_mbta_tod,800,0,2,30,745.1619354754978
2421,Boston South Station,False,not_mbta_tod,796,0,2,30,741.4403122995031
97,Boston South Station,False,not_mbta_tod,804,0,2,31,748.187745371791
98,Boston South Station,False,not_mbta_tod,799,0,2,30,745.3306428142056
124,Boston South Station,False,not_mbta_tod,752,0,2,30,852.8206551317589
125,Boston South Station,False,not_mbta_tod,806,1,2,31,694.3587909626356
398,Boston St @ Dorset St,False,not_mbta_tod,1805,6,0,8,735.3718175276525
399,Boston St @ Ellery St,False,not_mbta_tod,1347,4,0,4,637.5935574195184
400,Boston St @ Fr Songin Way,False,not_mbta_tod,1311,4,0,5,634.3996500770866
401,Boston St @ Howell St,False,not_mbta_tod,1654,6,0,7,706.6578646434048
402,Boston St @ Mayhew St,False,not_mbta_tod,2185,6,0,8,688.1100110524125
403,Boston St @ Rawson St,False,not_mbta_tod,1383,5,0,7,691.1363574953834
404,Boston St @ W Howell St,False,not_mbta_tod,1661,6,0,7,705.966050358468
405,Boston St opp Harvest St,False,not_mbta_tod,1885,6,0,8,725.4880578335083
406,Boston St opp Mayhew St,False,not_mbta_tod,2140,6,0,8,677.9554427734892
407,Boston St opp Washburn St,False,not_mbta_tod,1509,5,0,7,692.8667715792442
408,Boston Univ East - Inbound,False,not_mbta_tod,536,7,0,7,780.2974465010427
2373,Boston University Central,True,light_rail,390,5,0,4,838.8604964594214
2159,Boston University Central,False,not_mbta_tod,397,5,0,4,855.0898922817354
5,Boston University Central,False,not_mbta_tod,378,5,0,4,883.7047554236603
2629,Boston University Central (Inbound),False,not_mbta_tod,388,5,0,4,925.4901098203098
2628,Boston University Central (Outbound),False,not_mbta_tod,389,5,0,4,902.1661903130433
15,Boston University East,False,not_mbta_tod,474,6,0,5,811.3390594865468
2372,Boston University East,True,light_rail,492,6,0,6,774.7663783074875
2160,Boston University East,False,not_mbta_tod,501,7,0,6,750.9086427002952
2632,Boston University East (Inbound),False,not_mbta_tod,499,7,0,6,757.8402625508348
2634,Boston University East (Outbound),False,not_mbta_tod,493,6,0,6,774.8586000561113
2688,Bowdoin,False,not_mbta_tod,2329,5,4,37,696.0389887527975
132,Bowdoin,False,not_mbta_tod,2349,6,4,38,708.5341858712678
133,Bowdoin,False,not_mbta_tod,2352,5,4,38,702.936725368952
2181,Bowdoin,True,rapid_transit,2328,5,4,37,695.7392708769471
409,Bowdoin St @ Adams St,False,not_mbta_tod,2851,6,0,11,716.4498816675361
410,Bowdoin St @ Eunice St,False,not_mbta_tod,2943,7,0,14,777.8017219817577
412,Bowdoin St @ Geneva Ave,False,not_mbta_tod,3039,6,0,13,774.3068587328657
411,Bowdoin St @ Geneva Ave,False,not_mbta_tod,3032,6,0,12,776.7197562685697
413,Bowdoin St @ Hamilton St,False,not_mbta_tod,2911,8,0,12,712.5705419466357
414,Bowdoin St @ Hamilton St,False,not_mbta_tod,2902,8,0,12,707.5834195124153
415,Bowdoin St @ Hendry St,False,not_mbta_tod,2858,7,0,11,714.9739865029542
416,Bowdoin St @ Norton St,False,not_mbta_tod,2897,9,0,12,707.561045259239
417,Bowdoin St @ Olney St,False,not_mbta_tod,2890,9,0,12,711.588409941894
419,Bowdoin St @ Quincy St,False,not_mbta_tod,2851,9,0,12,689.3179541802181
418,Bowdoin St @ Quincy St,False,not_mbta_tod,2863,9,0,12,694.2674616370083
420,Bowdoin St @ Tovar St,False,not_mbta_tod,2850,7,0,10,743.832704105527
421,Bowdoin St @ Winter St,False,not_mbta_tod,2839,7,0,12,713.94637647955
422,Bowdoin St opp Elba Terr,False,not_mbta_tod,2867,6,0,13,687.7850026728256
423,Bowdoin opp Mt Ida,False,not_mbta_tod,2896,7,0,13,694.1824976790527
49,Boylston,False,not_mbta_tod,2114,7,2,30,672.4850035364516
2185,Boylston,True,light_rail,2045,7,2,30,680.6157110929258
2120,Boylston,False,not_mbta_tod,2030,7,2,30,680.0377210039316
69,Boylston,False,not_mbta_tod,1973,7,2,30,678.5863944814868
2322,Boylston St @ Berkeley St,False,not_mbta_tod,2210,13,2,22,702.7023287386797
424,Boylston St @ Clarendon St,False,not_mbta_tod,2403,12,0,23,681.1897101260801
2316,Boylston St @ Dartmouth St,False,not_mbta_tod,2558,10,0,21,703.882028333213
425,Boylston St @ Jersey St,False,not_mbta_tod,939,4,0,12,796.726108484089
426,Boylston St @ Massachusetts Ave,False,not_mbta_tod,1839,6,0,17,632.76068002986
2332,Boylston St @ Prudential Center,False,not_mbta_tod,2434,7,0,22,717.0552678222551
13,Brigham Circle,True,light_rail,1238,8,6,11,680.1248515960423
2360,Brigham Circle,False,not_mbta_tod,1193,7,6,11,683.5356991111352
2359,Brigham Circle,False,not_mbta_tod,1259,8,6,11,652.548918945373
2717,Brigham Circle (Inbound),False,not_mbta_tod,1218,8,6,11,702.3569069642595
2718,Brigham Circle (Outbound),False,not_mbta_tod,1257,8,6,11,641.9496981767081
428,Brighton Ave @ Allston St,False,not_mbta_tod,1927,3,0,9,639.311672595688
429,Brighton Ave @ Cambridge St,False,not_mbta_tod,1948,4,1,10,672.2437974231985
430,Brighton Ave @ Commonwealth Ave,False,not_mbta_tod,1020,3,0,4,725.693927850299
2434,Brighton Ave @ Harvard Ave,False,not_mbta_tod,1758,2,0,6,613.5556699241835
432,Brighton Ave @ Linden St,False,not_mbta_tod,1634,3,0,7,641.6978982925841
433,Brighton Ave opp Quint Ave,False,not_mbta_tod,1938,3,0,9,655.1039728654985
2774,Broadway,False,not_mbta_tod,890,2,0,12,785.409282642305
51,Broadway,True,rapid_transit,853,2,0,12,752.592041388367
2219,Broadway,False,not_mbta_tod,892,2,0,12,785.4839070825429
2218,Broadway,False,not_mbta_tod,884,2,0,12,772.0167879312692
434,Broadway @ Horizon Way,False,not_mbta_tod,8,0,0,0,555.7250312379261
2325,Broadway Station - Red Line,False,not_mbta_tod,871,2,0,12,743.3311420176665
436,Brookline Ave @ Boylston St,False,not_mbta_tod,670,6,2,7,1024.485364898121
437,Brookline Ave @ Deaconess Rd,False,not_mbta_tod,687,4,5,9,735.9695787140612
439,Brookline Ave @ Francis St,False,not_mbta_tod,723,4,5,5,685.8951382252058
438,Brookline Ave @ Francis St,False,not_mbta_tod,747,4,5,6,675.9056595897465
440,Brookline Ave @ Fullerton St,False,not_mbta_tod,721,7,1,10,825.0452499011151
2381,Brookline Ave @ Jersey St,False,not_mbta_tod,783,6,0,9,707.9989588487161
442,Brookline Ave @ Longwood Ave,False,not_mbta_tod,616,4,5,8,941.1409799290303
441,Brookline Ave @ Longwood Ave,False,not_mbta_tod,669,3,5,8,816.2174440094536
443,Brookline Ave @ Newbury St,False,not_mbta_tod,885,6,0,8,705.3016732472399
444,Brookline Ave @ Park Dr,False,not_mbta_tod,664,6,2,6,1025.8151220504872
445,Brookline Ave @ Pilgrim Rd,False,not_mbta_tod,547,5,5,6,1431.2112525191772
446,Brookline Ave @ Short St,False,not_mbta_tod,590,4,5,7,1250.5221344454428
447,Brookline Ave @ The Fenway,False,not_mbta_tod,552,5,5,6,1438.6918144101999
450,Brookline Ave opp Jersey St,False,not_mbta_tod,801,6,0,8,665.6510210544099
448,Brookline Ave opp Newbury St,False,not_mbta_tod,889,6,0,8,658.5210909872649
449,Brookline Ave opp Short St,False,not_mbta_tod,605,4,5,7,1268.6043593423785
994,Brooks St @ Hobart St,False,not_mbta_tod,2068,5,0,6,696.9760661082845
993,Brookts St @ Gerrish St,False,not_mbta_tod,2096,5,0,7,701.3647619353324
451,Bunker Hill St @ Auburn St,False,not_mbta_tod,1592,4,0,8,567.7680412846876
453,Bunker Hill St @ Baldwin St,False,not_mbta_tod,1522,4,0,9,580.5828276698718
452,Bunker Hill St @ Baldwin St,False,not_mbta_tod,1537,4,0,9,581.2552900845111
454,Bunker Hill St @ Clarken Ct,False,not_mbta_tod,1899,4,0,13,590.3689178173433
455,Bunker Hill St @ Concord St,False,not_mbta_tod,2144,5,0,23,559.4781169734082
456,Bunker Hill St @ Ferrin St,False,not_mbta_tod,1986,5,0,23,597.6569626640118
